id,best_players,min_players,max_playtime,weight
27950,2.0,2,240,2.7
4069,,2,30,1
276817,,2,0,1
3788,10.0,2,120,1
4738,,2,30,1.75
154602,5.0,3,20,1.4375
6047,1.0,2,180,2.3636
15431,,2,90,1.125
5539,,1,45,1.5
211168,,2,30,1.5
24779,6.0,2,30,1
2390,4.0,2,45,1.8333
124224,4.0,2,45,1.6667
17284,3.0,2,15,1
22616,5.0,3,120,2.3333
7918,4.0,1,30,2.5
218236,4.0,2,60,2
341548,,2,30,2
4473,4.0,2,180,2.2
2264,,2,45,2.6
36237,,2,60,2.5556
91995,,2,30,1
238210,1.0,1,30,1
190083,6.0,2,90,3
76567,,2,45,1
75445,2.0,2,30,1.6667
176663,6.0,2,30,1.3333
17738,,2,45,1
201048,2.0,2,30,1.6667
9083,,2,180,2.8571
220624,3.0,2,20,1
286141,,2,20,1
19036,,2,0,1.75
295687,7.0,3,60,1.25
26976,,2,20,1.6
341484,1.0,1,90,1
206588,,2,20,2
8519,8.0,8,360,2
100758,2.0,2,45,1.8
126464,,2,0,1
17313,,2,20,0
4022,2.0,2,45,1.5556
288688,2.0,2,45,0
148211,4.0,3,120,1.7143
165208,3.0,3,60,1.5
18902,3.0,2,15,1.2941
109456,2.0,2,60,1.6
173875,7.0,2,45,1
218640,4.0,2,15,1
37854,6.0,6,120,1.5
3628,,2,30,1
1207,6.0,2,120,3.1429
29939,4.0,2,20,1.1429
38897,4.0,2,30,1.6875
5308,2.0,2,10,1.3846
22578,,2,30,2
90972,,2,15,1
7711,2.0,2,10,1
8997,,2,10,1.3333
146384,5.0,3,45,1.8571
12521,2.0,2,0,2.3333
201243,,3,30,1
101239,,2,45,0
208170,1.0,1,20,1
11441,2.0,1,360,3.2
31767,,2,60,1
341308,4.0,2,120,1
227070,,2,90,0
8178,2.0,2,30,2
821,,2,60,1.75
173057,6.0,2,45,1
1619,5.0,3,180,2
183881,5.0,2,30,2
212042,,2,120,1.6667
230881,3.0,2,0,1.3333
113544,,2,0,3
258775,2.0,2,25,2
3350,2.0,2,20,1
43775,3.0,2,60,2
107549,,4,30,1
269487,,2,30,0
69904,5.0,2,45,1.3333
54604,,2,60,1.4
138746,,2,30,1
231362,4.0,2,0,0
18907,2.0,2,300,3.7273
11215,3.0,2,30,1.5
270958,,2,30,2
5790,2.0,2,20,1.25
4171,,2,20,2
7762,2.0,2,10,1.75
234383,6.0,2,10,0
3091,5.0,2,30,1.4737
1947,4.0,2,60,2.4
7493,4.0,1,20,1.2857
98472,4.0,3,60,2.2143
1247,,3,60,2.4444
18128,2.0,2,0,2.8
14343,,2,15,1
101629,1.0,2,30,1.6364
80972,,2,10,1
824,,2,40,1.5
96608,8.0,3,30,1
2637,2.0,2,120,2.1667
16914,4.0,2,0,1.5
266308,,2,30,0
21382,,2,30,1.2857
5836,2.0,2,30,1.6
143839,2.0,1,60,1.6667
3693,1.0,2,180,2.7
126749,,2,10,1
223763,2.0,2,45,2
175924,4.0,2,20,1
166026,4.0,2,60,1
3239,,1,60,1.6667
3516,,2,60,2.1429
23334,4.0,2,30,1.0556
159087,4.0,3,45,1.6364
83278,6.0,2,45,2.3846
257324,,2,45,1
15877,2.0,2,0,2.8333
313817,,5,30,0
67477,4.0,2,0,1
194820,4.0,2,120,2
10590,,2,60,1.6
7186,,2,30,0
1427,2.0,2,90,2.5
11970,,2,90,2
30952,4.0,2,60,2.0769
14662,2.0,1,180,2
1215,9.0,2,10,1
5517,5.0,3,60,2.4
36560,3.0,2,20,1
103806,4.0,2,90,2.75
274651,2.0,2,30,1
344425,3.0,2,60,2
340377,2.0,2,20,2
130626,4.0,2,30,1.4
1297,4.0,2,90,1.5816
113332,7.0,3,45,2
159774,3.0,2,15,1.5
4555,4.0,2,60,1.75
1611,7.0,2,90,1
12737,,1,10,1.5714
4614,6.0,2,45,0
2996,,2,60,2.6
8456,2.0,2,120,2.6364
58139,2.0,2,60,1.875
8675,,2,20,1.25
243101,,2,480,1.6667
26025,4.0,1,5,1
4568,3.0,2,30,1
4814,8.0,2,180,1.7692
15880,4.0,3,15,1.3061
2972,8.0,3,45,1.5714
223971,,2,30,1.6667
76684,4.0,2,45,1.4286
24998,4.0,2,60,1.8333
4426,,2,120,2
9471,4.0,2,10,1.3333
59310,,2,15,1
27073,4.0,2,10,1
297345,8.0,3,15,1
40617,6.0,2,30,2
209541,4.0,2,15,1
93271,2.0,2,25,1.3333
139780,,2,15,1
41532,4.0,3,0,1
347,5.0,3,30,1.25
5640,4.0,1,45,1.3846
3295,2.0,2,45,1.6667
17699,,2,2,1
180311,4.0,2,30,1.5
14233,,2,30,1.7143
10196,3.0,2,30,1.6429
1433,,2,60,1.75
1522,6.0,2,120,1.5
154252,,3,60,2.3333
36234,,2,45,2.2857
3357,3.0,2,30,1.5
16067,2.0,1,30,1.5556
8510,,2,180,1.6667
19916,2.0,2,20,2.2
1109,,2,20,1
67066,,2,5,0
147396,4.0,2,40,2.25
108554,2.0,2,10,1.9167
102750,,2,10,1
123495,4.0,2,30,1
3294,4.0,2,30,1.2
237712,4.0,2,10,2
180066,,2,0,1.6667
266747,4.0,2,0,1.25
166929,5.0,2,15,1
1453,2.0,2,60,1.6667
11347,2.0,2,20,2.2
168199,,2,0,2
172063,,2,0,1
15112,2.0,2,30,1.25
5266,2.0,2,20,3
3564,2.0,2,20,2.6667
4232,,1,180,2.7778
24387,4.0,3,90,1.7619
156746,4.0,2,20,1.5
111418,,2,15,2.5
220406,,2,60,1
296940,5.0,2,90,1
17420,4.0,2,30,1
87104,2.0,2,20,1.5
2923,,3,30,1.25
40072,5.0,3,0,2
7541,2.0,2,300,4.5556
6574,2.0,2,10,1
16699,,4,40,1.3333
157061,2.0,2,15,1
19379,,3,20,1.1667
107680,4.0,2,15,1
5077,4.0,2,20,1.5
8324,2.0,2,120,2.5556
3996,,2,30,1.8
2116,,2,45,1.1429
293653,,3,10,1
160537,,2,45,1.5
157675,5.0,2,20,1
312726,,1,20,1
148179,6.0,2,30,1.1111
179975,6.0,4,60,1.5
30098,4.0,2,10,1
3951,4.0,2,60,1.6667
582,,3,180,3.2
24325,2.0,2,900,3.2
7862,4.0,2,30,1
1008,,2,30,1.6667
179537,4.0,2,45,1
1908,5.0,2,60,1.4667
19697,4.0,3,45,2
2897,8.0,4,60,1.8333
9868,2.0,2,120,2.6667
126206,6.0,3,30,1.625
7651,2.0,2,300,3.2727
218460,,2,0,1
77148,4.0,2,60,2.5714
1400,3.0,2,60,1.75
35396,,2,40,2
134547,7.0,4,20,1.2
207814,4.0,2,15,0
2911,2.0,2,10,1.3333
36381,5.0,2,30,2
126443,3.0,2,30,1.2381
325841,,2,15,0
91759,4.0,2,45,2.8
5435,5.0,2,120,2.2
119792,4.0,3,30,1.6667
105866,5.0,3,20,2.3333
7802,2.0,2,45,2.5
31715,,1,30,0
9816,3.0,2,30,1
239504,,2,15,1
174146,4.0,2,90,2
24969,2.0,2,30,1.8
33383,3.0,1,0,1
5215,,2,10,1.1429
267884,,3,0,0
9571,4.0,2,30,1.5
22259,4.0,2,15,1
154841,,2,15,1
232250,5.0,2,45,1
1226,2.0,2,30,1.8571
60579,5.0,2,15,1.1053
1567,4.0,3,90,1.4
2974,4.0,2,45,1.5455
3598,3.0,2,120,3.3333
95800,6.0,2,20,1.25
94346,6.0,2,15,1.5714
8332,1.0,1,120,2.6667
152359,4.0,2,20,1.7143
27982,,2,0,1
176872,2.0,2,15,1.3
10666,4.0,2,180,1
3682,2.0,1,60,1.7
22790,2.0,2,30,2.6
202624,,2,0,0
20601,2.0,2,120,2
23485,4.0,2,45,1
182238,,2,30,1
240698,6.0,3,45,2.5
129272,4.0,2,20,1.125
146597,3.0,2,10,1
4972,2.0,2,45,1
177750,,3,10,1
209220,5.0,2,0,1.3333
129609,2.0,2,30,2
241490,4.0,2,10,1
11703,2.0,2,30,2.5385
307,5.0,2,90,2
172118,4.0,1,100,3
105434,,2,0,0
25229,2.0,2,90,2.5
54743,4.0,2,30,1
234316,4.0,3,20,1
154585,3.0,2,25,1.25
22799,2.0,2,15,2.6667
125326,2.0,2,60,3
16746,,4,45,1.6667
290541,2.0,2,80,2.1667
6153,2.0,2,60,2.1429
10175,,4,45,1
8670,3.0,3,60,2.5
23304,6.0,2,60,2.1818
29626,4.0,3,60,1.7333
6553,,2,20,1.5556
272770,8.0,5,30,1.25
32280,,2,60,1
154022,4.0,2,15,1
185228,6.0,2,30,1.5
13070,,3,45,1.25
266651,3.0,1,30,2
123491,,3,20,1
189735,5.0,2,45,1.5
171126,,2,45,1.5
5926,2.0,2,120,2.5
9087,,2,60,1.75
31820,5.0,4,30,1.5
3585,3.0,1,60,2.7308
482,5.0,2,30,1.5676
42636,3.0,1,30,1.3333
19114,4.0,2,40,1.5185
185769,6.0,3,60,1.5
2103,4.0,4,30,2.5
5011,,2,60,2.3333
235506,,3,30,0
8475,4.0,2,60,1.5
65559,4.0,2,15,1
6449,,6,180,2.3333
56244,3.0,2,0,2
20429,2.0,1,120,2
151396,2.0,2,15,1.8571
11414,3.0,2,60,1.6923
183665,,2,20,0
13295,,2,15,1.2
406,4.0,2,90,2.3
90471,1.0,2,30,1
22045,,3,0,0
8193,2.0,2,360,2.5
10203,,2,20,1.2
3571,2.0,2,60,2.7778
40908,,2,30,1.6667
9022,4.0,2,45,1.125
153168,5.0,2,20,1
160406,4.0,2,25,2
344268,,2,40,2
171211,,2,20,0
120254,2.0,2,45,1.75
17348,,2,30,2.4
320135,,3,30,2
7183,,1,20,1.25
198991,,2,20,1.5
11258,2.0,2,38,1
7421,2.0,2,25,1.1667
119472,6.0,2,30,1
11208,3.0,2,15,1
191110,4.0,2,30,1.4
2315,2.0,2,90,2.5714
201453,4.0,2,25,1
110649,,4,45,0
9969,4.0,3,60,2.3333
794,4.0,2,60,1.5294
172035,4.0,2,10,1
66047,,2,10,1
129955,,2,20,1
3575,2.0,2,300,2.8621
182796,4.0,2,120,2.6667
9368,2.0,2,120,3.1667
2867,2.0,2,60,1.8571
177437,3.0,2,0,1
138201,2.0,2,20,2
4372,,2,30,1.1429
776,9.0,4,30,1
184473,1.0,1,90,2
167764,,1,60,3
206753,2.0,2,30,2
206083,2.0,2,20,1
11551,,1,45,1
3633,5.0,2,360,3.6633
133337,,2,5,1.5
1686,4.0,2,90,1.4615
6788,2.0,2,20,1
6272,2.0,2,30,1
15109,4.0,4,0,1
2169,2.0,1,30,2.2308
9049,4.0,2,60,1.2
25967,,2,60,1
234062,,2,25,1
169713,4.0,2,120,0
2933,2.0,2,60,2
3351,3.0,2,20,1.25
177289,3.0,2,40,1.75
208888,6.0,2,45,1
13464,2.0,2,60,1.9394
307830,3.0,2,20,2
127590,,3,45,0
201139,4.0,1,60,2
136244,,2,10,1
8950,6.0,2,30,1
163970,,2,10,1
221633,5.0,1,15,1
21563,4.0,2,15,1
200083,,2,10,1
99286,2.0,2,30,1.6667
247473,,4,60,0
5605,4.0,2,60,1.6667
258544,4.0,2,20,1
21613,4.0,3,30,1.3469
156567,4.0,2,0,0
176011,,2,7,2
54745,4.0,2,30,1.4167
217275,,2,25,1
145632,2.0,2,0,0
22469,2.0,2,15,1.9
232950,,2,60,2.5
4118,2.0,2,10,2
6395,2.0,2,60,1.1667
52276,5.0,4,0,1.3333
57276,9.0,6,30,1
4968,4.0,2,45,1
123506,4.0,2,60,1
19696,4.0,3,45,0
17635,,2,120,3
336,2.0,2,15,1.619
5089,2.0,2,45,1
74098,6.0,2,45,1.6667
11205,2.0,1,60,1
5265,2.0,2,120,3.4706
18913,6.0,4,0,1.6
15828,,2,15,1
72560,,2,20,1
213268,2.0,2,15,0
137354,2.0,2,20,1
4903,4.0,2,60,2
34383,,2,15,1
220597,,2,60,1
24168,,2,60,1.56
21,1.0,1,0,3
41783,5.0,3,20,1.25
10805,2.0,1,0,2.8462
6766,4.0,2,60,1.7143
197571,5.0,2,45,0
131282,4.0,2,45,2.1667
269573,4.0,2,15,1
10525,,2,75,1.75
2545,2.0,2,45,2.25
36230,,2,30,1.6
152245,4.0,2,15,1
29694,3.0,2,25,1
28755,,2,15,1
16314,,2,0,2.3333
8221,,2,90,1.4
10917,,2,60,1
4097,4.0,2,60,1
247008,8.0,4,60,1.3333
304336,7.0,3,60,1
2701,4.0,2,10,1
197788,,1,60,2.5
152247,4.0,2,30,1
204681,2.0,2,720,2.5
178364,,2,0,0
1624,4.0,2,60,1.625
183960,4.0,2,20,1.5
167892,4.0,3,30,1.5
205873,,2,15,1
23373,,2,60,2.1667
45437,,2,90,2.5
168204,,2,10,0
137017,4.0,2,20,2
365,,3,30,1.4286
13513,,3,60,1.875
8600,,3,20,1.3333
122820,,2,30,2.6667
18050,8.0,3,0,1
542,7.0,4,30,1.2804
242076,,2,30,2
97246,3.0,2,180,2.4
73563,4.0,2,0,1
303883,,1,45,0
21809,8.0,4,30,1.375
11751,,1,15,1
135581,,2,0,1
32742,2.0,2,45,2
603,5.0,3,120,3.2857
183883,6.0,3,60,2
20832,4.0,2,15,1
4402,4.0,2,30,1.6
182284,3.0,2,30,1.3333
5067,,3,45,1
137685,1.0,1,5,1.125
171540,2.0,1,15,1
3473,,3,20,2
3896,6.0,2,60,2.5
130624,2.0,2,15,1
1857,3.0,2,120,3.25
3107,4.0,2,45,1
296517,,2,20,1.6
27674,4.0,2,20,1
7944,2.0,2,30,1.3333
31585,,2,30,2.5
77344,3.0,2,10,1.625
23389,4.0,2,45,2
13024,4.0,2,45,1.2857
6355,2.0,2,60,2.9333
2625,4.0,2,40,1.8333
3514,3.0,2,60,1.6667
153516,4.0,2,20,1.6667
10813,,1,20,1.3333
26349,2.0,2,180,2.5714
12281,,2,15,1.5
19763,,4,60,1.3333
5799,,2,20,2.25
187186,,2,120,1
30741,5.0,2,45,1.7568
177680,4.0,2,15,1
20525,4.0,2,15,1.5
172480,2.0,2,30,1.5
143459,,2,60,3.5
220642,,2,30,2.5
1935,,3,20,1
182174,,2,0,2
35896,,2,25,1.8
153496,,2,20,2.5
40808,7.0,4,120,1
67429,3.0,1,10,1
179124,3.0,2,80,3
33950,1.0,1,10,1.5455
10718,4.0,2,0,2
23552,6.0,2,0,2
3209,2.0,1,10,1.9231
175848,4.0,3,30,1.3333
26687,6.0,2,0,1.4545
462,4.0,2,15,1.1818
32365,2.0,2,120,2.2
4025,4.0,2,240,2
17849,4.0,2,20,1.3333
122711,2.0,2,60,1.5455
3356,2.0,1,60,1.75
205604,4.0,1,20,2.6667
34374,2.0,2,20,1
85992,4.0,2,30,1.4545
216072,5.0,3,30,1
2143,,2,30,2.0909
4219,2.0,2,15,1.1111
210901,,2,20,0
5156,2.0,1,120,3
86270,,2,45,1.8
12296,5.0,3,60,2.0429
11394,4.0,2,15,1
128282,,4,30,0
191714,5.0,2,60,1.6
119474,,4,25,1
8585,2.0,2,90,2
87681,8.0,5,20,1.3333
27372,6.0,2,180,4
63788,1.0,1,20,1.8182
7982,2.0,2,60,3.1
113518,2.0,2,10,1
7586,2.0,2,60,1
4586,2.0,2,15,1
146309,4.0,3,45,2
8470,2.0,2,180,3.3077
214276,2.0,2,0,1
14591,2.0,2,60,2.5
319292,,3,15,0
127304,2.0,2,30,2
63900,4.0,2,20,1.0833
153624,,2,15,1
8645,3.0,2,30,1.25
5012,2.0,2,60,1.5263
232162,5.0,2,30,1
146841,4.0,2,10,1
235471,8.0,4,0,1
4649,2.0,2,60,2.2
18968,,2,90,1.3333
163685,2.0,2,30,2.0833
23456,4.0,2,0,1.75
166371,4.0,2,45,1
16975,,2,0,2
188601,6.0,3,50,1
1267,,2,30,1.2222
35674,2.0,2,15,2.3333
1537,2.0,1,360,2.125
62637,4.0,2,15,1.5
150615,4.0,1,30,1.5
12633,4.0,3,80,2.875
141725,4.0,2,60,1.4706
11483,2.0,2,0,2.75
157452,6.0,3,120,3
238721,4.0,2,60,1.5
30760,2.0,2,20,2
58374,4.0,3,40,1.8571
3626,1.0,1,60,2
61475,5.0,2,60,2
1397,5.0,2,20,1.1429
135077,4.0,2,60,2.5
41955,2.0,2,45,2
132145,,2,15,1.5
165557,,2,30,1
10915,5.0,2,15,1.3333
14720,2.0,2,180,2.6
21746,5.0,2,110,2.4
59060,,2,30,1.5
7963,2.0,2,180,3.0714
7031,2.0,2,90,2.6667
41310,2.0,1,15,1
18199,4.0,2,0,1.1667
159525,4.0,2,30,1.3333
228740,2.0,2,2,1
132785,,2,75,0
5709,2.0,2,30,1.4
93275,3.0,2,10,2
111426,2.0,2,60,2
160413,,1,20,2.1429
40656,2.0,2,20,1.0909
4655,,2,180,3
234465,3.0,3,45,1.6667
201047,8.0,3,0,1
3915,4.0,2,45,1
2854,,2,45,1.4444
161743,,2,10,1.25
42006,4.0,2,10,1
158053,4.0,2,30,2
8497,2.0,2,30,1.6429
2749,2.0,2,240,2.6512
1715,,2,45,1.8
6678,2.0,2,30,2.5
1654,,2,60,1.3077
223811,2.0,2,20,1
6869,6.0,2,60,2
191478,2.0,2,30,2
9646,,2,45,1.1667
153470,2.0,1,10,2.3333
15654,4.0,2,0,2
2577,,2,20,1
1407,2.0,2,30,1.95
263426,4.0,1,30,1
1322,4.0,2,45,1.1111
15738,4.0,2,60,1.5918
2178,4.0,2,45,2
255171,1.0,1,0,2
282347,,2,10,1
81263,4.0,2,30,0
34866,,1,5,1
5851,6.0,2,45,1.6667
16145,,2,15,1
48154,4.0,2,30,1.25
11496,2.0,2,0,3.25
237585,,2,15,2
13367,3.0,3,30,1.125
23292,4.0,2,5,1.5
4431,4.0,2,45,1.3333
171385,,2,20,1
122873,,3,30,1
7259,4.0,2,30,1.2143
27387,5.0,2,30,1.125
98426,3.0,2,45,0
15009,,3,30,1
16649,2.0,2,10,1
169988,,2,5,1
49454,4.0,3,60,1.3333
168390,,1,20,2.5
9211,1.0,1,20,1.3077
8357,2.0,1,240,4
22035,2.0,2,20,1.4286
260268,4.0,2,25,1
208,,2,30,1.2
161206,4.0,2,30,2
18163,4.0,1,10,1
28068,2.0,2,5,1
125832,6.0,3,68,2
137358,,2,30,2
28699,2.0,2,60,2.2857
13164,2.0,2,30,1.6364
231837,6.0,3,45,1
3290,5.0,5,20,1.1111
194075,4.0,2,20,1
27667,,2,120,1
220226,,2,0,0
64097,4.0,2,15,1
2417,2.0,2,30,1
109732,3.0,2,0,1
300138,,1,25,1
3554,,3,30,1.3077
217340,4.0,3,20,1
7667,3.0,2,45,1.3333
6233,,2,90,2
10811,4.0,2,45,1.5714
82037,,2,30,1.25
2991,4.0,1,90,1.6667
6892,1.0,1,360,2.5556
27863,2.0,2,90,2.6
5679,4.0,2,30,1
157942,3.0,2,60,1.8889
218349,2.0,2,90,3
761,,3,60,1.3061
604,,4,60,3
11955,4.0,3,20,1.5
237704,,4,30,0
6708,,2,20,1
286263,4.0,2,60,1.5
20781,5.0,3,15,1.2727
7296,,2,60,1.2857
32164,4.0,3,45,2.2143
15520,5.0,2,30,1
39389,,2,20,1
188493,2.0,2,0,1.3333
1862,,3,45,1.5
190737,4.0,2,45,2
312951,,2,30,1.5
130724,,2,20,1.25
40654,4.0,2,15,1
6685,,2,30,1
28444,2.0,2,60,2.5556
10962,,2,120,2.48
633,6.0,3,60,1.4819
183364,4.0,3,40,1.3333
136856,,2,20,0
204600,,2,60,3
13460,6.0,2,45,1.5263
240842,,2,15,2
6230,5.0,2,10,1
4849,,4,60,1.75
34091,,2,60,1.75
37267,8.0,4,15,1.125
1975,,3,30,2
14935,3.0,2,0,1.6667
2089,,2,45,1.5
224664,3.0,2,45,1
192696,2.0,2,45,3
1909,4.0,2,60,0
7187,4.0,2,20,1
21051,2.0,2,20,1.5
9272,,2,90,2.5
41894,,3,45,1.5
197451,4.0,2,30,1.3333
86040,2.0,2,15,2
8249,2.0,2,120,3
296115,,2,30,1
218367,4.0,2,40,0
6945,2.0,2,180,2.8333
22682,,2,60,2.5
1617,,2,60,1.3333
202742,6.0,2,30,1
183478,,2,20,1
229165,,2,60,1
86174,4.0,2,15,2
238883,,3,30,1
14032,4.0,2,20,1.2222
31274,4.0,2,20,1.2
4654,8.0,4,85,1
233308,,2,0,1
211047,2.0,2,5,1
15830,4.0,2,30,1.619
130388,5.0,2,30,1
5282,3.0,2,30,1
154477,2.0,2,30,1.6667
731,2.0,2,60,1.5
14040,,2,30,0
10075,,4,60,1.3333
1640,,3,30,1.2
22724,,2,15,1.125
5349,,2,480,3.1818
85389,,2,20,1
7194,2.0,2,30,1.1429
285540,5.0,2,10,1
5890,2.0,1,180,2.9333
5998,2.0,2,240,3.4
10574,2.0,2,10,1
183481,7.0,3,60,1.25
5999,2.0,2,240,3.3
31361,2.0,2,30,1.3333
80028,4.0,2,45,1.75
66256,,1,15,1
6219,,2,20,1.4
575,,3,30,2.5
8725,2.0,2,90,3.0909
4248,2.0,2,120,2.5
3150,,3,30,1.5
114284,4.0,2,120,2.5
1193,3.0,3,90,1.8182
180939,4.0,2,30,1.6667
36690,4.0,2,60,2.4737
181245,3.0,2,20,1.25
248695,,2,60,2
6383,5.0,3,60,1.1333
12057,2.0,2,10,1
3698,2.0,2,180,2
14758,,2,15,1
4340,2.0,2,20,2
4299,2.0,2,45,1.75
13917,,2,120,2.1429
15991,4.0,2,30,1.3333
324963,,2,25,1
114316,2.0,2,30,1.6429
5798,4.0,2,60,2.5714
2718,4.0,2,180,2.8
2175,4.0,3,30,1
128001,4.0,2,20,1
6235,2.0,2,30,1.7826
165559,,2,15,1
296291,3.0,2,90,2
11965,3.0,2,20,1.5
23374,4.0,2,20,2.1111
237153,6.0,3,40,1.3333
25642,4.0,2,120,2.4286
1232,7.0,4,70,1.875
6333,4.0,2,60,1.25
177807,4.0,1,45,1.5
185375,4.0,2,50,2.75
198513,4.0,2,60,2
5789,,1,60,2
1480,1.0,1,180,2.1
2935,2.0,2,10,1
93094,4.0,3,30,1.25
3863,2.0,2,45,1.25
90930,6.0,2,10,1
169782,3.0,3,30,1
7811,2.0,2,20,1.6667
33904,,2,45,1.75
303054,4.0,3,25,1
19307,,2,30,1
5819,4.0,2,60,2
53279,,1,30,1
203410,3.0,1,90,0
107811,,2,20,1.4286
17005,4.0,2,480,3.25
133557,2.0,2,45,2.5
42969,3.0,2,20,1.5714
31909,,2,60,1.8
38340,2.0,2,2,1.6154
2440,2.0,2,30,1.3333
218574,,2,15,0
159227,2.0,1,5,1
15613,,4,30,1.6667
151981,,2,20,1
2499,2.0,2,120,2
90735,,2,0,1.6667
5304,2.0,2,30,2.125
131684,,2,10,1
168278,5.0,2,45,1.6667
189806,5.0,2,20,1.5
7231,4.0,2,30,1
7604,2.0,2,20,1.5
26207,2.0,2,0,1
13576,,1,10,1.6667
2101,2.0,2,60,2.5714
131499,,2,10,0
7270,,1,10,1.1667
1977,2.0,2,20,1.2
163263,3.0,2,45,1.125
306142,6.0,3,40,1
117987,2.0,2,30,1.2857
167827,4.0,2,30,1.5
12316,,2,15,1
254149,4.0,2,15,1
219511,,2,20,1
13648,,2,10,1.0667
209857,,2,0,0
169256,2.0,1,5,1
32415,4.0,2,180,3.2222
2819,5.0,2,90,1.8372
76065,4.0,4,20,1.1538
323377,,2,60,1
2147,,3,120,1.7778
24487,,2,45,1.5
4257,2.0,2,15,1
4297,7.0,2,120,2.25
88005,2.0,2,90,2.3333
35312,6.0,3,0,1
15121,6.0,2,30,1.4
41995,4.0,2,120,1.6
133633,3.0,3,60,1.8462
131856,10.0,2,20,1
1093,,3,30,1.6667
95021,1.0,1,5,1
154878,5.0,2,15,1
13716,2.0,2,30,2
19475,2.0,2,20,1.5
1859,2.0,2,60,2.1429
28717,5.0,2,30,1.9286
179956,,2,10,0
271040,,2,30,2
174,4.0,3,45,1.9048
4221,3.0,2,120,2.6667
225653,4.0,2,20,0
148534,,3,30,1.5
2746,4.0,2,60,2.6
157294,,2,15,1.5
226356,,2,0,1
37497,4.0,2,60,2.6667
69703,4.0,2,40,2
104617,3.0,2,60,2
930,,2,20,1.3333
5429,,3,20,2
192729,1.0,1,15,1
131530,2.0,2,15,1.4286
13392,,2,0,2.75
258946,3.0,2,0,1
22268,2.0,2,20,1.1429
21374,4.0,3,0,1
147039,6.0,3,5,1.25
233565,,2,15,0
2489,3.0,1,0,2
191657,2.0,1,0,2
284839,,1,30,1
65557,4.0,2,15,1
204541,6.0,3,60,0
124393,2.0,2,30,1.8333
15563,4.0,4,10,1
148099,5.0,2,45,2.2222
68606,4.0,1,90,2
66852,2.0,1,20,1.875
173005,5.0,2,60,1.2222
22338,,2,0,1.8
203019,,3,45,0
160502,4.0,3,20,1
24388,8.0,2,15,1
21729,3.0,3,30,1.4706
212348,2.0,2,50,1.5
32450,,3,50,1.3333
163957,4.0,3,10,2
25526,,2,120,1.5
9157,,2,60,1.3333
246729,,3,35,1
5735,,2,30,1.5714
4999,,2,60,1
133246,,1,0,1
9710,3.0,2,30,1.6154
41898,4.0,2,60,1.6923
97287,4.0,2,40,1.75
136,,3,30,1.75
29517,,2,60,1.7143
283124,,4,90,0
8335,,2,30,1
8491,2.0,2,10,1.2222
39549,5.0,2,0,1.3333
313457,1.0,1,300,0
39193,,2,10,1
21465,6.0,2,60,1.8333
15236,,2,15,1
10570,2.0,2,240,2.875
207713,2.0,2,10,1
3689,4.0,4,45,1
5638,,3,120,3
81486,,2,20,1
214427,,3,60,0
10593,2.0,1,20,1.5
14001,2.0,2,30,1.1
32683,4.0,2,60,1
118567,4.0,1,90,3.7778
64064,5.0,3,30,2
19120,6.0,2,90,2.0952
280147,,2,40,1
7960,6.0,2,15,1.625
10104,2.0,2,10,1
33959,4.0,2,45,1.6667
4152,,2,30,1
47258,4.0,2,60,2.125
22254,4.0,2,90,2
200792,3.0,2,0,1
3848,2.0,2,30,2
2139,2.0,2,60,2.3824
10544,,2,90,1.5
209506,4.0,2,30,2
41152,4.0,2,20,1.6
2026,4.0,3,30,1
43167,,2,20,1
19552,,2,30,2.1667
19647,,3,0,1
4438,2.0,2,120,1.875
150659,2.0,2,15,2.5
10291,3.0,2,10,1
3089,2.0,2,10,1.9444
8517,,2,60,2
131484,2.0,2,10,1
1473,2.0,1,240,2.9167
84173,5.0,2,60,1.8182
5936,,2,20,0
129944,,2,10,1.8
23293,4.0,2,45,1.1429
124395,2.0,2,45,2
6582,2.0,2,20,1.1429
2110,4.0,2,30,1.4
5449,,2,20,1.2
1941,4.0,2,60,1.375
12133,2.0,2,300,3.6667
237572,4.0,2,45,1
6004,2.0,2,300,2.7143
341465,1.0,1,20,2
191910,,1,20,0
14116,2.0,2,50,2
19876,5.0,2,30,2.0526
251328,2.0,2,45,2
6647,1.0,1,45,2.6364
4260,2.0,2,240,1.5
3631,4.0,2,10,1
246986,,2,40,1
124758,,2,30,1.1429
2196,6.0,3,30,1.75
235018,,2,45,2.5
25271,3.0,2,45,1
34590,,1,20,1
69785,4.0,3,90,2.4
158747,,4,10,1.4
285699,2.0,2,15,1
3233,2.0,2,15,1
5272,6.0,3,45,1.0909
22571,2.0,2,15,1.1111
8514,2.0,2,180,3
14174,,2,60,1.5
147685,6.0,3,30,1.1429
23576,2.0,1,5,1.0769
13284,2.0,2,30,1.56
25986,4.0,2,30,1
2832,3.0,2,90,1
9507,4.0,2,20,1.1818
6675,3.0,2,30,1
198549,,2,10,0
121122,,2,45,2
2066,,2,60,2.2
349490,8.0,2,15,1.3333
204142,4.0,3,25,1.5
182049,4.0,2,20,1.1667
6475,,2,10,1.6667
223034,2.0,2,45,1.5
168236,2.0,2,0,1
361457,10.0,4,20,1
191133,4.0,2,60,1
280281,2.0,3,45,1.8
137152,3.0,2,15,1
1368,1.0,1,10,1.8333
26827,2.0,1,5,1
2140,5.0,2,45,1.75
90467,4.0,3,30,2
148115,5.0,3,60,2
166509,6.0,4,30,1.2
